"タスク大分類コード","タスク大分類","タスク中分類コード","タスク中分類","タスク小分類コード","タスク小分類","評価項目コード","評価項目"
"MC03","情報セキュリティマネジメント","MC03.1","情報セキュリティ戦略と方針の策定","MC03.1.5","セキュリティポリシーの策定","MC03.1.5.2","セキュリティ対策の目的、適用範囲、達成レベル、対策基準の方針、情報セキュリティの責任者、経営者・従業員の遵守事項、組織または実施体制、運用、罰則、公開、見直しについて記述する"
"MC03","情報セキュリティマネジメント","MC03.1","情報セキュリティ戦略と方針の策定","MC03.1.5","セキュリティポリシーの策定","MC03.1.5.3","経営層、情報セキュリティ関係担当役員、企画関係者にセキュリティ方針と体制を説明し、承認を得る"
"MC03","情報セキュリティマネジメント","MC03.1","情報セキュリティ戦略と方針の策定","MC03.1.5","セキュリティポリシーの策定","MC03.1.5.4","情報セキュリティに関する法律やISO、JIS等の標準規格を踏まえて、ポリシー案およびその調整に関するレビューと承認を行う"
"MC03","情報セキュリティマネジメント","MC03.1","情報セキュリティ戦略と方針の策定","MC03.1.5","セキュリティポリシーの策定","MC03.1.5.5","組織のセキュリティ目標を実現するための情報セキュリティ戦略の代替案を分析する"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.1","セキュアな運用と情報保全の維持に必要なリソースを確保する"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.2","リスクアセスメント、監査、検査を通じて識別された脆弱性に対して、適切な対策を講じる"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.3","セキュリティリスクの分析結果を、組織設計、職務分掌、業務プロセス定義等に反映させる"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.4","現場部門に情報セキュリティ戦略に対応したプロセスを実施させる"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.5","必要なセキュリティレベルを確保するために満足すべきセキュリティ対策に関する要件を、システムおよびサービスの調達要件に反映させる"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.6","セキュリティリスク、緩和策およびその他の技術リスクを扱うリスクガバナンスのプロセスに関与する"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.7","情報セキュリティ対策について、組織の目標の達成に向けて組織管理者と連携する"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.8","情報セキュリティ予算、要員、契約を主導・監督する"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.9","認定ないし保証されたセキュリティ対策の実施状況に関する最新の文書を入手し、利用する"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.10","組織内のさまざまな関係者と情報セキュリティ対策の在り方について意見交換する"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.11","予め緊急時の対応の権限を委任され、必要な対処を行う"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.12","組織で実施する検査、テスト、レビューを、ネットワーク環境に適した形で確実に実施させる"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.1","情報セキュリティガバナンス","MC03.2.1.13","情報セキュリティのインシデント発生時にCSIRTを指揮し、情報を収集し、経営陣に報告する"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.2","情報セキュリティの周知と教育","MC03.2.2.1","情報セキュリティ戦略、セキュリティポリシーおよび遵守すべきガイドラインを協働者、アウトソース等を含む関係者に周知徹底する"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.2","情報セキュリティの周知と教育","MC03.2.2.2","役割別、階層別の情報セキュリティ教育を企画し、実施する"
"MC03","情報セキュリティマネジメント","MC03.2","情報セキュリティの運用","MC03.2.2","情報セキュリティの周知と教育","MC03.2.2.3","セキュリティインシデントがもたらす社会的影響を従業員に理解させる"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.1","情報の収集と評価","MC03.3.1.1","セキュリティに関する法令の改正や社会通念の変化、コンプライアンス上の新たな課題等の情報を収集する"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.1","情報の収集と評価","MC03.3.1.2","セキュリティホールやセキュリティ勧告およびパッチの最新情報を収集する"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.1","情報の収集と評価","MC03.3.1.3","最新のセキュリティ技術情報を収集し、対象システムに適用できるかどうか評価する"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.2","運用上の問題点整理と分析","MC03.3.2.1","アンケートやヒアリングを行い、セキュリティポリシー実施上の問題点を収集、整理する"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.2","運用上の問題点整理と分析","MC03.3.2.2","違反者の多いセキュリティ基準を収集、整理する"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.2","運用上の問題点整理と分析","MC03.3.2.3","非遵守事項が情報セキュリティにどのような影響を及ぼすかを導き出す"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.2","運用上の問題点整理と分析","MC03.3.2.4","整理された問題点について、セキュリティポリシー変更に対する分析を行い、ポリシーを見直す"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.2","運用上の問題点整理と分析","MC03.3.2.5","事故の再発防止策の実施によってセキュリティポリシーの受ける影響を分析し、ポリシーを見直す"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.2","運用上の問題点整理と分析","MC03.3.2.6","適切な緩和策を確実に実施するための監査指摘事項と勧告の追跡を行う"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.2","運用上の問題点整理と分析","MC03.3.2.7","セキュリティ対策に関する改善策が確実に実施されていることを確認する"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.3","技術上の問題点整理と分析","MC03.3.3.1","新技術の開発により影響を受けるセキュリティポリシーの箇所を識別し、整理する"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.3","技術上の問題点整理と分析","MC03.3.3.2","セキュリティ評価の結果から、影響を受けるセキュリティポリシーの箇所を識別し、整理する"
"MC03","情報セキュリティマネジメント","MC03.3","情報セキュリティの見直し","MC03.3.3","技術上の問題点整理と分析","MC03.3.3.3","整理された問題点について、セキュリティポリシー変更に対する分析を行い、ポリシーを見直す"
